gid,team,gameNumber,opp,home,spread,n,wins,scored,allowed,lob,n_vs,wins_vs,scored_vs,allowed_vs,dn,dUR,dTUR,dP,dA,dE,dPB,pn,p_W,p_L,p_SV,p_R,p_ER,p_IP,p_BF,p_S,p_D,p_T,p_HR,p_BB,p_HBP,p_IBB,p_K,p_BK,p_WP,p_PO,p_GDP,b_O,b_E,b_S,b_D,b_T,b_HR,b_BB,b_IBB,b_HBP,b_K,b_I,b_SH,b_SF,b_GDP,b_R,b_RBI,b_SB,b_CS,b_PO
20040929CHNCIN0,CIN,158,CHN,0,1,20,10,100,118,142,15,6,71,102,20,13,1,528,168,19,3,8,4,2,0,12,12,127,178,19,11,0,2,20,1,1,35,0,5,0,0,304,2,96,40,2,19,50,4,11,146,0,4,4,9,92,93,6,0,0
20040630CINNYN0,NYN,76,CIN,0,-2,20,10,87,87,131,4,2,20,21,20,11,0,552,220,18,0,20,7,6,0,41,38,402,544,76,19,5,8,32,1,2,66,0,0,1,0,334,3,109,28,2,26,48,7,4,147,0,7,4,12,87,83,11,7,2
20040507ATLHOU0,HOU,29,ATL,0,2,20,13,113,76,148,0,0,0,0,20,7,0,543,204,14,0,20,6,9,0,59,50,303,448,70,21,1,14,33,8,1,76,0,3,0,0,310,7,113,37,8,20,61,8,12,112,0,10,11,16,114,93,4,7,1
20040727SDNSFN0,SFN,102,SDN,0,2,20,10,97,96,159,10,2,33,64,20,9,2,532,225,10,3,20,13,3,0,43,43,428,559,58,16,4,13,47,0,2,149,0,4,0,0,362,6,100,28,3,23,52,24,9,112,0,11,7,21,87,90,5,3,1
20040827BOSDET0,DET,128,BOS,0,-2,20,10,114,107,143,4,1,18,25,20,13,0,531,208,17,1,20,7,7,0,67,66,393,565,100,25,5,18,39,4,0,52,1,5,1,0,333,6,116,38,4,30,66,2,6,129,0,7,4,12,104,113,15,5,1
20040529DETBAL0,DET,48,BAL,1,-4,20,9,101,90,145,1,0,5,7,20,8,0,541,185,20,3,20,8,9,0,76,73,331,500,73,24,2,23,48,6,2,67,0,4,2,0,316,3,118,32,5,17,48,1,4,129,0,11,1,13,85,92,10,12,0
20040728PITATL0,PIT,99,ATL,1,-1,20,13,88,58,121,4,2,15,13,20,2,0,529,232,7,0,20,6,6,0,48,46,372,510,60,21,3,13,43,8,0,150,1,3,1,0,330,7,121,33,2,14,43,5,16,110,0,9,5,15,92,81,7,6,3
20040804SLNMON0,SLN,106,MON,1,1,20,14,122,91,156,4,1,13,18,20,3,0,552,251,8,2,20,9,6,0,52,55,369,524,84,23,0,17,41,5,1,74,1,1,1,0,368,9,111,35,2,35,54,5,4,107,0,13,8,12,114,101,8,5,1
20040531PITSLN0,SLN,50,PIT,0,5,20,11,88,74,135,2,1,14,14,20,5,0,527,240,11,1,12,3,4,0,32,33,215,320,53,12,3,7,34,4,1,41,0,2,2,0,340,6,97,34,1,21,51,7,5,110,0,7,6,14,83,79,16,3,0
20040612NYASDN0,NYA,60,SDN,1,1,20,15,133,99,149,1,0,2,10,20,11,0,532,206,17,2,7,4,3,0,25,26,140,192,37,5,1,7,3,1,0,18,0,1,1,0,359,3,129,36,2,39,78,3,13,114,0,5,6,18,122,114,7,2,0
20040816SLNCIN0,CIN,118,SLN,0,-5,20,6,104,155,141,13,2,51,81,20,20,1,543,206,23,1,20,7,5,0,54,59,340,506,80,32,5,12,39,4,3,89,0,4,0,0,310,4,117,34,3,30,65,2,9,163,0,6,2,13,95,96,4,4,1
20040821MILPHI0,MIL,121,PHI,1,-2,20,6,70,113,133,1,0,2,4,20,15,1,540,178,18,2,20,6,7,0,63,71,321,482,85,21,4,15,36,5,1,46,0,6,0,0,302,4,95,33,6,17,47,9,5,164,1,3,5,15,71,72,15,2,2
20040501COLATL1,ATL,22,COL,0,-1,20,11,112,93,142,0,0,0,0,20,8,0,533,250,7,3,20,10,5,0,54,56,380,546,99,24,2,13,40,0,2,68,1,4,0,0,274,4,96,38,3,16,66,4,3,84,0,7,7,12,96,90,10,2,0
20040424OAKANA0,ANA,18,OAK,0,3,17,9,93,92,109,4,2,19,15,17,6,0,450,151,11,0,20,8,5,0,61,61,379,556,105,19,1,11,52,7,1,96,0,5,2,0,361,9,111,41,2,18,45,3,15,124,0,6,4,8,97,90,19,6,1
20040720ANACLE0,ANA,93,CLE,1,-9,20,10,120,89,144,5,1,18,29,20,7,0,529,164,10,0,20,10,5,0,57,58,349,506,83,26,2,16,30,4,2,64,0,2,0,0,361,5,155,33,5,16,62,4,9,112,0,8,3,15,107,91,26,5,0
20040719OAKTOR0,TOR,92,OAK,0,2,20,8,102,119,159,4,1,10,15,20,4,2,519,206,14,2,16,9,4,0,48,46,288,414,80,14,6,14,14,6,2,56,1,0,2,0,359,11,129,46,4,18,57,4,11,130,0,2,2,10,105,99,13,2,4
20040722TEXANA0,ANA,95,TEX,0,10,20,8,107,101,137,8,2,36,51,20,7,0,526,172,11,0,20,8,8,0,83,78,358,526,72,29,3,30,40,3,0,80,0,1,1,0,351,5,140,31,4,14,61,3,8,125,0,4,3,11,89,83,24,4,0
20040820TBAOAK0,TBA,122,OAK,1,-4,20,7,77,104,130,3,1,15,12,20,10,0,531,166,19,1,20,5,11,0,61,62,336,496,81,24,3,13,46,3,4,71,1,5,0,0,336,7,101,38,3,19,42,3,5,118,0,6,5,6,83,80,12,4,0
20040722SEAOAK0,SEA,94,OAK,1,2,20,6,93,135,147,8,4,32,36,20,5,0,524,171,10,3,20,5,8,0,64,70,372,538,86,35,3,17,40,6,1,69,1,0,1,0,338,5,116,34,1,20,46,6,3,109,0,6,7,9,76,83,15,3,2
20040502SFNFLO0,FLO,25,SFN,0,-1,20,12,103,89,126,3,1,16,21,20,6,0,536,216,13,1,20,10,7,0,70,71,329,476,76,31,4,19,30,5,1,59,0,0,0,0,354,8,131,26,3,23,54,1,5,95,0,6,7,17,93,94,17,5,1
20040826TEXMIN0,MIN,127,TEX,0,-5,20,10,98,92,139,3,2,19,14,20,8,0,564,222,15,1,11,3,3,0,33,31,197,282,53,8,1,13,15,4,0,33,0,1,1,0,351,3,104,34,5,31,53,6,10,103,0,5,5,13,102,89,18,6,1
20040520MINCHA0,MIN,40,CHA,1,-7,20,12,85,82,142,3,2,7,14,20,6,0,566,210,18,0,4,1,1,0,9,8,62,89,15,2,2,4,4,0,0,12,0,0,0,0,312,8,111,38,1,21,50,3,6,101,0,1,3,19,83,77,13,9,2
20040619SDNTOR0,TOR,68,SDN,0,-1,20,9,81,82,146,1,1,3,2,20,3,0,527,178,12,0,12,7,3,0,38,34,213,306,53,12,5,12,12,5,1,47,0,0,2,0,314,6,115,32,4,8,50,0,4,102,0,2,5,10,73,69,6,3,2
20040718SEACLE0,CLE,91,SEA,0,-2,20,9,116,123,142,6,3,41,30,20,9,0,551,193,9,2,20,1,11,0,90,83,287,452,64,22,5,23,45,5,2,49,0,8,0,0,338,8,106,43,3,19,60,8,11,109,0,8,4,13,100,87,14,5,2
20040716TEXTOR0,TOR,89,TEX,0,-9,20,10,101,103,155,3,2,13,10,20,2,0,531,213,11,2,20,9,7,0,57,58,411,571,105,23,0,10,33,3,1,108,2,2,0,0,351,9,130,41,4,22,62,4,14,131,0,2,3,10,107,108,13,4,4
20040804HOUATL0,ATL,106,HOU,0,1,20,15,93,53,158,4,1,11,14,20,7,0,540,208,17,2,20,8,7,0,63,61,358,516,105,21,2,15,27,3,4,81,0,1,1,0,340,3,128,30,5,20,55,10,5,116,0,14,5,19,84,89,8,2,0
20040618CHNOAK0,OAK,65,CHN,0,1,20,12,135,90,153,0,0,0,0,20,9,0,539,219,13,2,20,8,6,0,72,65,360,533,80,35,5,15,46,4,3,84,1,5,1,0,301,7,103,44,2,22,52,4,5,122,0,9,4,16,99,88,4,4,1
20040528DETBAL0,DET,47,BAL,1,-2,20,9,100,94,140,0,0,0,0,20,8,0,538,186,19,3,20,4,10,0,66,65,345,525,95,20,3,19,44,5,5,68,0,2,1,0,315,4,132,33,8,19,48,2,2,130,0,11,3,18,89,94,13,13,0
20040519FLOHOU0,FLO,39,HOU,1,-8,20,9,88,105,145,4,2,11,19,20,5,0,535,227,14,0,20,9,4,0,50,56,397,561,86,29,3,7,32,8,9,77,1,2,0,0,341,4,112,32,4,24,59,5,4,136,0,8,2,13,80,82,12,4,1
20040829BOSDET0,BOS,129,DET,1,5,20,16,132,83,151,6,5,35,22,20,4,0,537,193,10,0,20,8,7,0,71,70,378,553,94,19,5,22,32,11,2,73,0,4,2,0,324,9,121,51,4,26,70,6,8,143,0,2,5,17,140,115,8,3,1
20040414CHNPIT0,PIT,8,CHN,0,-5,7,4,31,21,53,1,1,13,2,7,4,0,183,64,8,0,6,3,2,0,15,17,84,131,28,4,0,2,7,2,3,22,0,1,0,0,286,11,118,26,9,13,41,3,9,101,0,7,4,16,82,76,16,8,1
20040723CHADET0,CHA,93,DET,1,2,20,11,90,82,103,0,0,0,0,20,6,0,511,194,9,0,20,9,5,0,71,69,405,577,93,30,2,19,40,1,3,82,1,2,1,0,352,3,104,25,2,33,45,2,6,111,0,6,5,14,90,97,7,2,0
20040824MONLAN0,LAN,125,MON,0,8,20,11,97,80,139,4,2,29,22,20,7,0,545,193,10,3,20,8,5,0,57,60,325,478,69,18,6,11,63,2,1,56,0,2,0,0,334,5,102,23,2,32,62,3,9,146,0,11,4,16,95,85,8,3,1
20040706PHINYN0,NYN,82,PHI,0,3,20,13,107,94,118,6,4,28,20,20,15,0,540,214,21,1,20,7,5,0,29,31,372,509,56,23,0,11,47,4,6,78,0,1,0,0,330,6,111,24,2,33,59,3,5,149,0,2,3,15,100,92,9,4,2
20040922BOSBAL0,BOS,151,BAL,1,1,20,13,114,94,146,13,5,63,77,20,8,0,528,212,13,2,20,7,8,0,65,54,367,528,74,36,1,10,31,12,3,99,0,3,1,0,332,8,113,51,3,24,78,4,5,139,0,0,8,10,108,104,9,3,2
20040407MINCLE0,CLE,3,MIN,0,7,2,0,10,14,22,2,0,10,14,2,2,0,76,28,1,1,9,3,3,0,25,21,157,210,28,5,1,7,19,2,1,44,0,3,0,0,417,14,130,32,3,22,52,3,12,114,0,3,3,23,102,78,13,5,3
20040721NYNMON0,NYN,94,MON,1,1,20,10,104,97,135,7,4,16,11,20,11,0,528,200,21,2,20,5,8,0,47,49,340,479,70,27,2,17,36,3,5,63,0,0,1,0,297,5,94,38,3,32,34,6,11,119,1,5,2,15,91,84,18,4,0
20040508OAKMIN0,MIN,29,OAK,0,1,20,12,100,89,132,1,0,9,11,20,6,0,563,210,19,0,2,0,1,0,6,5,26,39,8,2,1,2,1,0,0,8,0,0,0,0,367,5,120,42,5,18,50,7,4,75,0,2,5,21,93,94,22,3,2
20040512SLNATL0,SLN,34,ATL,1,3,20,11,76,71,126,1,1,5,1,20,5,0,551,254,9,1,20,7,8,0,62,58,355,485,64,24,1,20,30,4,1,63,0,3,0,0,293,8,92,30,0,21,37,9,5,114,0,15,3,19,68,72,8,5,1
20040624MONPHI0,PHI,70,MON,0,-1,20,10,110,109,143,8,6,37,24,20,2,0,534,180,7,0,17,10,1,0,41,43,289,421,63,21,1,17,31,0,5,73,0,2,0,0,324,8,106,39,2,32,74,4,7,112,0,6,6,14,99,96,12,2,0
20040813CLEMIN0,MIN,115,CLE,0,-6,20,12,96,82,138,6,4,34,33,20,8,0,568,220,15,1,20,8,7,0,57,58,391,560,123,27,2,16,18,4,1,50,1,3,1,0,374,3,113,36,3,26,52,4,5,120,0,8,7,14,93,84,19,6,4
20040818SFNMON2,SFN,123,MON,1,10,20,10,119,113,146,5,4,28,22,20,12,5,536,197,14,1,20,7,8,0,74,71,338,510,62,36,4,22,54,7,1,64,1,2,1,0,317,4,104,38,4,30,60,14,2,98,0,16,4,20,100,100,7,1,3
20040511KCATOR0,KCA,31,TOR,1,4,20,5,93,120,140,4,1,13,26,20,19,0,515,227,19,2,2,0,0,0,5,6,27,41,8,1,1,1,5,0,0,7,0,2,0,0,362,10,124,30,3,22,48,9,9,128,0,3,9,16,88,95,11,3,0
20040919MINBAL0,BAL,147,MIN,0,-4,20,12,127,78,148,8,4,39,35,20,16,0,538,214,14,2,6,1,1,0,14,11,105,144,17,5,1,5,13,0,0,18,0,0,0,0,346,5,137,36,2,17,49,0,5,138,1,6,7,15,102,101,4,4,0
20040618FLOTEX0,FLO,67,TEX,1,-7,20,11,85,84,145,0,0,0,0,20,6,0,540,201,10,0,20,9,5,0,48,45,374,505,71,24,1,16,29,2,5,95,0,4,0,0,357,8,117,40,3,18,62,5,6,100,0,3,9,19,84,77,14,5,0
20040420CHANYA0,CHA,13,NYA,1,-3,12,8,69,49,74,4,2,21,14,12,6,0,316,125,10,1,20,10,4,0,63,55,412,571,110,24,1,11,27,2,0,73,0,0,2,0,351,4,108,35,3,23,32,1,8,82,0,7,6,14,93,89,11,2,3
20040506CHNARI0,ARI,27,CHN,0,-8,20,10,110,98,141,5,4,30,8,20,11,0,551,207,18,1,20,5,7,0,63,66,323,477,92,27,0,13,25,1,3,72,1,3,1,0,351,6,111,33,8,20,59,6,5,89,0,11,7,17,94,88,11,7,0
20040828CINARI0,CIN,128,ARI,1,-3,20,9,102,111,134,4,2,17,7,20,8,2,534,204,12,0,20,3,10,0,82,83,315,490,79,41,0,21,28,5,7,78,1,2,1,0,314,8,106,34,3,25,69,0,9,149,0,9,2,17,98,94,10,3,1
20040902MINTEX0,TEX,132,MIN,0,-2,20,12,103,91,135,6,2,29,34,20,5,0,539,217,8,2,20,10,4,0,69,69,348,526,94,34,3,18,39,4,0,71,1,0,2,0,346,4,108,38,4,26,58,8,6,126,0,2,9,15,101,95,9,2,0
20040409TEXANA0,ANA,4,TEX,0,-8,3,3,25,13,23,0,0,0,0,3,1,0,81,32,1,0,20,11,8,0,69,63,330,501,85,18,4,16,41,9,0,58,0,3,2,0,369,4,119,37,2,18,45,8,10,96,0,9,2,16,85,75,13,4,2
20040609CHNSLN0,CHN,58,SLN,1,-8,20,8,83,79,137,9,5,41,28,20,2,0,536,205,10,1,20,12,4,0,38,33,422,566,81,26,4,11,26,6,3,170,0,5,0,0,347,7,117,33,3,23,51,6,7,115,0,14,3,11,90,76,7,4,2
20040815TORBAL0,BAL,116,TOR,0,4,20,13,113,80,164,8,5,47,35,20,4,1,525,201,12,2,18,9,5,0,48,46,332,474,75,13,4,10,51,1,2,51,0,9,0,0,340,11,138,39,0,24,66,2,5,121,1,9,5,10,107,106,13,3,1
20040502NYAKCA0,KCA,23,NYA,0,-2,20,6,105,123,144,2,0,6,17,20,16,0,520,232,18,1,20,5,7,0,56,52,320,462,79,30,2,10,34,6,0,63,3,2,0,0,343,8,109,30,2,23,54,6,8,94,0,4,9,20,93,84,12,1,4
20040725SLNSFN0,SFN,100,SLN,0,-6,20,11,104,96,156,2,2,12,5,20,13,2,538,220,12,3,20,9,7,0,59,57,358,514,72,24,3,14,39,16,0,77,1,1,2,0,369,4,119,40,2,18,53,1,9,105,0,14,11,16,92,94,6,4,1
20041002CINPIT0,PIT,160,CIN,0,2,20,6,77,106,134,17,8,87,81,20,12,0,542,219,12,0,20,7,5,0,46,48,347,494,85,33,1,6,38,5,7,44,1,3,1,0,322,4,105,35,1,10,42,3,8,121,0,8,2,10,64,66,6,3,0
20040422MINDET0,MIN,15,DET,1,1,14,9,94,83,107,5,2,35,36,14,3,0,397,148,10,2,20,10,2,0,39,46,362,476,56,18,2,18,29,1,0,116,2,4,3,0,346,9,113,42,7,20,70,8,4,95,0,5,4,16,106,100,9,5,2
20040628PITSLN0,PIT,73,SLN,1,1,20,5,90,111,115,6,1,23,39,20,8,0,513,212,15,0,20,5,10,0,74,70,343,528,86,33,3,12,48,6,5,80,0,5,0,0,322,4,110,24,6,18,38,4,5,136,0,18,7,11,78,71,6,6,1
20040807SFNCHN0,CHN,110,SFN,0,4,20,12,106,74,107,4,1,9,15,20,4,0,529,183,11,3,20,10,5,0,53,53,396,533,98,13,3,23,12,4,2,91,0,2,0,0,330,4,101,36,3,38,48,6,7,129,0,6,3,12,109,94,14,3,2
20040808LANPHI0,LAN,110,PHI,1,-3,20,14,106,75,153,5,1,22,33,20,7,0,546,192,13,3,20,8,7,0,43,43,373,519,77,32,3,8,32,3,6,93,0,5,0,0,340,5,117,32,6,26,58,14,5,125,0,7,4,17,89,94,9,3,2
20040727TBAKCA0,KCA,98,TBA,0,-4,20,6,75,114,135,0,0,0,0,20,6,0,519,213,16,4,20,7,11,0,77,72,375,548,76,40,8,25,32,0,3,70,0,1,0,0,372,6,124,25,1,21,56,3,11,124,0,3,2,16,83,78,8,4,1
20040512DETOAK0,DET,33,OAK,1,-1,20,8,124,130,127,1,0,4,5,20,10,0,547,239,21,2,20,7,10,0,80,75,323,489,74,29,2,21,39,7,2,69,0,4,2,0,334,7,133,34,4,21,66,4,3,143,0,5,8,9,112,127,16,8,2
20040719NYNFLO0,NYN,92,FLO,1,-1,20,11,102,93,140,10,3,35,41,20,9,0,525,201,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,6,104,41,3,27,53,4,6,119,0,4,4,12,95,85,11,3,1
20040506SEAMIN0,MIN,27,SEA,0,-1,20,13,103,88,123,2,1,8,5,20,6,0,552,203,18,0,20,11,3,0,51,51,388,530,102,26,2,16,12,4,0,74,0,1,3,0,318,6,114,36,6,21,56,7,4,77,0,1,5,18,97,90,20,5,3
20040706MILCHN0,MIL,81,CHN,1,2,20,11,78,85,157,1,1,1,0,20,6,0,525,199,11,0,16,7,5,0,42,42,254,362,58,20,2,9,29,2,3,61,1,1,0,0,305,4,117,32,3,11,55,6,7,136,1,13,2,18,68,61,11,5,0
20041002MINCLE0,CLE,161,MIN,0,-1,20,10,86,93,151,17,6,76,89,20,5,0,537,185,11,2,20,8,7,0,57,53,396,554,91,27,1,14,37,4,1,80,0,2,2,0,322,7,108,38,2,19,51,1,10,155,0,2,4,19,72,88,5,3,2
20040515CLETBA0,TBA,35,CLE,0,-2,20,4,69,106,124,1,0,7,8,20,6,2,514,178,10,2,20,8,8,0,59,59,376,565,79,23,3,13,71,15,0,103,1,8,1,0,387,6,104,31,6,18,45,6,8,102,0,3,5,9,74,73,19,3,1
20040907DETKCA0,DET,136,KCA,1,-4,20,9,104,102,144,16,7,93,83,20,10,0,521,216,19,0,20,10,5,0,58,58,381,540,91,20,1,17,37,2,0,87,1,3,3,0,344,7,129,43,5,27,65,1,7,128,0,5,5,11,107,106,13,4,2
20040514NYASEA0,NYA,35,SEA,1,4,20,13,103,95,142,3,2,15,12,20,6,0,543,199,13,2,20,9,6,0,63,60,399,565,96,29,3,14,32,3,2,101,0,0,1,0,352,6,99,41,1,26,62,7,3,140,0,8,8,15,94,102,8,4,2
20040421PITCHN0,CHN,15,PIT,0,11,14,8,85,67,106,4,3,29,22,14,1,0,390,141,7,2,4,0,1,0,13,14,61,94,20,5,1,1,8,0,1,11,0,2,0,0,332,9,83,51,7,39,57,8,4,101,0,2,8,11,114,117,5,3,0
20040922BOSBAL0,BAL,150,BOS,0,-1,20,12,125,76,140,13,8,77,63,20,16,0,540,208,15,2,20,8,10,0,77,76,400,583,117,26,4,17,38,4,2,73,0,7,0,0,319,9,145,35,4,16,51,2,4,153,0,7,10,9,107,109,7,3,1
20040803COLCHN0,COL,106,CHN,1,-2,20,12,113,89,150,3,1,8,19,20,3,0,534,238,8,0,14,2,5,0,39,42,225,334,56,14,1,10,30,3,2,49,1,4,1,0,323,8,111,37,6,34,73,2,7,111,0,8,5,17,110,116,8,3,0
20040622SDNARI0,ARI,71,SDN,0,-1,20,9,86,111,134,7,3,32,25,20,16,1,531,210,21,6,12,2,4,0,41,42,214,318,51,17,1,9,26,4,2,29,0,2,0,0,338,1,113,35,5,10,43,2,3,86,0,2,3,17,76,60,2,3,0
20040423CHNNYN0,NYN,17,CHN,0,-2,16,7,64,70,124,0,0,0,0,16,5,0,429,168,14,1,20,5,11,0,65,61,334,483,62,36,4,14,22,4,9,70,0,0,1,0,324,5,99,34,3,11,57,5,9,110,0,6,4,14,59,54,8,1,0
20040422CINATL0,CIN,15,ATL,1,2,14,8,64,66,107,2,1,8,11,14,4,0,375,157,6,5,20,4,12,0,77,79,358,526,87,24,6,16,42,6,2,59,0,4,0,0,322,5,89,31,3,23,73,4,9,120,0,4,5,12,77,69,8,3,3
20040805SLNMON0,SLN,107,MON,1,1,20,14,122,93,157,5,2,18,22,20,4,0,552,248,11,2,20,11,4,0,59,58,403,554,85,22,0,21,29,6,2,107,0,2,0,0,340,7,134,35,3,35,60,6,5,124,0,12,5,13,113,102,10,5,1
20040831MINTEX0,TEX,130,MIN,0,-3,20,13,106,87,135,4,2,22,22,20,5,0,534,214,8,2,20,9,6,0,58,56,387,547,97,22,5,10,28,6,3,48,0,1,1,0,343,5,107,37,4,31,57,8,5,116,0,3,9,12,103,97,8,3,0
20040903TOROAK0,OAK,134,TOR,0,3,20,15,106,69,145,6,4,19,15,20,5,0,535,221,8,1,20,10,4,0,53,45,428,588,108,27,3,3,29,10,1,75,1,4,2,0,332,6,106,28,0,19,61,2,10,96,0,2,2,21,86,79,4,1,1
20040509ATLHOU0,ATL,30,HOU,1,-1,20,10,96,89,132,2,1,8,9,20,13,0,518,237,15,2,20,12,6,0,58,57,348,512,70,26,2,12,53,2,5,96,0,4,1,0,269,2,90,31,6,21,57,11,2,102,0,5,6,9,86,83,3,2,0
20040727CHAMIN0,MIN,100,CHA,0,4,20,12,100,63,133,11,4,43,69,20,4,0,532,210,12,1,20,8,6,0,46,51,404,534,64,15,3,19,37,5,0,154,0,3,1,0,364,6,118,43,2,21,48,10,10,126,0,2,6,13,99,84,18,4,3
20040420CINATL0,CIN,13,ATL,1,1,12,7,56,55,95,0,0,0,0,12,4,0,318,136,4,5,6,3,0,0,13,13,115,147,9,9,2,5,6,1,2,34,0,2,0,0,316,6,88,28,4,24,67,2,7,132,0,4,4,15,75,64,8,2,1
20040728HOUARI0,HOU,101,ARI,1,5,20,8,90,97,136,4,3,26,12,20,6,0,525,216,15,0,20,11,3,0,43,41,388,531,66,21,2,12,47,4,4,133,0,2,0,0,352,11,103,23,4,28,59,4,6,104,0,6,5,15,89,80,9,1,1
20040827NYNLAN0,LAN,128,NYN,0,-7,20,10,107,85,135,3,1,9,17,20,7,0,542,189,9,3,20,10,4,0,42,43,335,456,80,14,0,10,24,5,0,82,0,2,0,0,289,5,105,23,3,35,64,6,7,145,0,7,5,19,100,95,8,5,1
20040904SDNCOL0,COL,135,SDN,0,6,20,6,72,102,153,13,6,75,66,20,5,0,510,214,11,3,20,8,4,0,75,77,358,543,88,24,7,18,62,7,3,76,2,2,0,0,319,4,123,31,0,15,51,6,6,120,0,7,3,12,74,67,4,2,1
20040617PITANA0,ANA,65,PIT,0,-3,20,7,79,107,150,2,1,7,7,20,1,0,571,201,11,2,20,8,7,0,74,68,390,559,77,31,2,27,40,3,0,89,0,3,1,0,327,6,123,28,8,13,35,3,10,123,0,10,3,12,84,83,22,7,0
20040808ARIATL0,ATL,110,ARI,0,7,20,16,95,57,153,5,3,19,13,20,7,0,540,217,18,2,20,11,4,0,39,43,388,547,81,23,1,4,64,0,4,95,0,3,0,0,337,5,123,35,5,13,65,6,7,112,0,9,4,16,79,80,15,6,0
20040523MINCHA0,CHA,43,MIN,0,10,20,10,106,84,137,6,3,33,21,20,6,0,523,216,18,3,20,8,8,0,59,60,383,538,89,20,2,15,51,4,0,69,0,4,2,0,348,8,108,39,4,27,69,4,4,127,0,11,3,12,108,99,12,5,2
20040729MILCHN0,MIL,101,CHN,1,-4,20,7,55,89,146,10,6,25,28,20,7,3,516,161,18,0,3,0,3,0,12,13,36,59,16,2,1,2,3,2,0,6,0,1,0,0,292,3,96,32,1,14,54,3,1,143,2,0,6,15,62,49,15,5,2
20040418CHNCIN0,CIN,11,CHN,0,1,10,6,44,37,81,5,3,25,24,10,2,0,264,113,2,3,20,8,6,0,56,53,367,515,82,24,2,14,36,3,3,72,0,3,1,0,299,6,103,30,3,22,70,4,10,147,0,7,5,14,79,65,3,3,1
20040620SFNBOS0,SFN,69,BOS,1,4,20,12,137,111,180,2,1,15,18,20,10,1,542,199,13,1,20,13,3,0,37,37,418,550,67,17,7,10,36,0,1,149,0,7,0,0,353,9,113,27,5,25,78,23,9,107,0,15,7,16,108,110,4,3,1
20040628SEATEX0,TEX,73,SEA,0,3,20,13,116,92,130,9,7,60,34,20,10,0,571,226,16,0,7,1,2,0,33,33,82,145,27,11,0,9,16,4,1,15,0,2,0,0,375,10,140,32,3,35,44,4,10,110,0,3,6,16,118,118,12,7,1
20040415BOSBAL0,BAL,8,BOS,0,5,7,3,29,35,52,4,2,14,18,7,5,0,199,92,8,0,20,9,9,0,54,57,418,580,89,31,4,11,38,4,4,72,1,5,0,0,362,9,126,27,0,24,60,8,8,118,0,6,5,18,91,84,11,4,0
20040629MINCHA0,MIN,75,CHA,1,-4,20,12,80,85,137,7,3,28,50,20,9,1,558,192,10,0,16,8,4,0,46,44,286,417,85,27,1,11,17,3,1,44,0,3,3,0,362,5,107,36,6,15,59,1,9,115,0,4,6,11,80,66,13,3,0
20040807COLCIN0,CIN,110,COL,0,-4,20,6,97,144,134,4,2,15,20,20,16,1,537,213,21,2,20,8,2,0,61,58,387,559,83,30,2,18,42,6,3,85,0,3,0,0,304,6,96,36,1,24,63,3,9,168,0,9,1,14,84,80,6,5,1
20040808SLNNYN0,SLN,110,NYN,1,4,20,15,114,84,158,5,4,24,14,20,3,0,552,241,9,1,20,11,3,0,47,48,381,548,99,24,2,14,40,6,1,80,0,4,1,0,360,7,126,37,4,28,60,3,6,102,0,12,10,13,110,97,13,6,1
20040604OAKTOR0,OAK,53,TOR,1,-5,20,13,86,67,142,1,1,2,1,20,7,0,551,209,10,3,20,6,7,0,56,58,339,504,82,20,4,9,59,2,3,111,1,5,0,0,353,8,118,41,1,14,45,5,3,108,0,5,3,17,77,67,7,4,1
20040812PHICOL0,PHI,115,COL,1,-2,20,9,93,106,152,7,3,55,36,20,3,0,528,190,11,0,20,5,9,0,81,77,375,559,86,34,3,23,37,4,4,83,0,8,0,0,327,5,107,35,1,23,56,6,7,150,0,9,5,13,91,72,12,3,1
20040816LANFLO0,FLO,117,LAN,0,2,20,10,104,82,130,3,1,9,13,20,10,0,531,160,11,2,20,11,5,0,51,52,437,600,95,28,3,11,25,8,11,91,2,2,0,0,360,10,125,37,2,14,63,4,6,102,0,14,5,21,101,90,9,5,1
20040412PHICIN0,PHI,7,CIN,1,-3,6,1,15,24,52,0,0,0,0,6,1,0,147,64,1,1,20,8,7,0,69,64,346,511,66,34,1,17,44,2,4,95,0,1,0,0,360,4,110,34,2,15,70,2,7,118,0,4,4,13,83,85,8,2,0
20040414NYNATL0,ATL,8,NYN,0,5,7,3,44,49,55,4,2,36,35,7,7,0,204,81,6,0,20,9,5,0,61,60,387,533,91,21,5,13,32,2,0,83,0,3,0,0,213,4,81,18,3,10,26,3,6,67,0,1,5,8,54,62,5,3,1
20040725PITCIN0,CIN,99,PIT,0,-1,20,8,83,121,141,12,6,48,64,20,5,1,522,202,10,5,2,2,0,0,4,3,40,56,11,0,0,2,3,0,0,9,0,0,0,0,302,5,105,37,1,20,47,0,10,106,0,2,3,11,69,68,9,3,1
20040929PHIPIT1,PHI,157,PIT,1,4,20,13,114,91,158,4,1,9,18,20,8,0,561,211,8,0,20,6,8,0,62,58,352,509,69,30,5,16,31,11,6,83,0,3,0,0,361,9,123,32,1,29,67,3,6,126,0,5,5,8,104,100,12,6,1
20040803DETTEX0,DET,106,TEX,1,-1,20,10,95,85,105,6,4,39,34,20,7,0,535,214,17,0,20,9,5,0,59,58,357,516,80,20,1,13,46,3,0,94,1,3,3,0,368,6,115,27,8,25,52,3,3,116,0,5,8,11,100,94,9,5,3
