gid,team,gameNumber,opp,home,spread,n,wins,scored,allowed,lob,n_vs,wins_vs,scored_vs,allowed_vs,dn,dUR,dTUR,dP,dA,dE,dPB,pn,p_W,p_L,p_SV,p_R,p_ER,p_IP,p_BF,p_S,p_D,p_T,p_HR,p_BB,p_HBP,p_IBB,p_K,p_BK,p_WP,p_PO,p_GDP,b_O,b_E,b_S,b_D,b_T,b_HR,b_BB,b_IBB,b_HBP,b_K,b_I,b_SH,b_SF,b_GDP,b_R,b_RBI,b_SB,b_CS,b_PO
20030517BOSANA0,ANA,41,BOS,0,4,20,11,93,84,128,4,2,15,17,20,4,0,543,183,7,1,20,9,8,0,51,51,412,568,75,29,2,11,35,5,3,65,0,5,0,0,364,3,121,39,3,19,51,10,6,96,0,2,4,14,89,87,19,6,1
20030522NYATOR0,NYA,47,TOR,1,-5,20,9,99,101,133,7,6,52,28,20,13,0,540,173,14,3,20,13,5,0,54,51,390,551,98,24,1,8,30,4,0,98,0,3,2,0,362,9,108,36,5,21,66,4,8,134,0,2,5,20,100,88,14,1,0
20030601BALTEX0,BAL,55,TEX,1,1,20,10,111,99,144,6,4,45,28,20,3,0,520,208,6,2,20,10,8,0,61,60,400,553,91,26,1,15,40,1,2,95,0,6,2,0,367,8,134,40,3,22,44,5,3,96,0,9,11,17,101,114,9,9,1
20030710NYNPHI0,NYN,90,PHI,1,-5,20,7,84,111,135,6,4,30,31,20,11,1,534,230,18,1,20,9,5,0,52,53,364,513,76,32,2,15,38,2,5,63,2,4,3,0,346,10,119,31,3,18,34,7,9,109,0,12,8,10,80,89,7,6,2
20030522SEAKCA0,KCA,45,SEA,0,-4,20,8,96,124,128,2,1,18,12,20,6,0,545,213,12,0,14,3,5,0,33,37,205,308,55,13,2,6,28,4,0,56,2,2,1,0,396,10,125,25,2,23,64,4,8,104,0,7,4,17,94,85,20,6,0
20030806DETOAK0,OAK,113,DET,0,6,20,12,84,59,140,7,5,31,16,20,9,0,525,208,11,1,20,7,3,0,48,39,438,581,85,15,1,9,30,7,6,97,0,3,1,0,358,9,98,48,4,22,50,6,6,120,0,0,8,11,90,97,4,2,3
20030811SEATOR0,SEA,118,TOR,1,-2,20,12,111,90,150,0,0,0,0,20,8,0,528,181,9,0,20,12,5,0,48,48,403,558,85,22,1,9,51,4,0,99,0,3,0,0,363,5,128,35,4,21,58,3,10,115,0,4,5,17,101,110,13,2,0
20030417ARICOL0,COL,16,ARI,0,-9,15,9,92,77,116,6,5,34,15,15,9,0,407,172,12,0,20,9,6,0,63,63,351,517,82,22,1,20,50,5,2,83,0,4,2,0,341,7,108,51,7,20,68,8,9,125,0,4,8,15,105,113,5,3,0
20030621TEXHOU0,TEX,72,HOU,1,-4,20,3,80,139,166,1,0,3,12,20,5,0,512,227,10,1,20,9,5,0,69,65,353,500,95,23,2,16,26,4,0,61,0,1,3,0,410,8,117,41,2,21,57,4,5,112,0,2,3,12,73,72,6,0,1
20030815CLETBA0,TBA,120,CLE,0,-1,20,13,110,103,128,0,0,0,0,20,5,0,534,171,12,2,20,9,6,0,65,61,384,567,64,26,3,14,74,13,3,88,3,12,0,0,371,8,132,48,1,20,43,6,7,112,0,5,4,14,108,104,23,3,1
20030815PITMIL0,MIL,121,PIT,0,-3,20,7,64,110,140,11,6,44,42,20,7,0,513,206,11,3,20,5,7,0,78,74,366,535,81,20,4,20,48,4,2,88,1,8,0,0,338,6,99,31,1,23,54,9,4,135,0,5,0,27,59,60,8,4,2
20030823MILPIT0,MIL,128,PIT,1,1,20,9,75,100,128,15,8,58,59,20,8,0,519,208,14,3,6,0,6,0,24,25,83,136,21,7,4,7,11,3,0,17,0,1,0,0,302,5,91,36,2,20,55,8,5,122,0,5,1,32,62,66,5,2,1
20030927PHIATL0,ATL,161,PHI,0,-1,20,12,109,85,146,17,8,67,91,20,10,0,542,234,12,0,20,12,5,0,54,56,404,575,96,26,1,10,44,0,2,83,1,4,0,0,336,6,115,48,7,26,52,8,2,99,0,4,7,18,103,108,2,2,1
20030522CLEDET0,DET,45,CLE,0,1,20,6,77,95,130,3,0,13,20,20,6,0,529,237,17,0,17,4,8,0,49,45,287,422,75,23,2,13,31,2,0,30,0,2,2,0,312,10,102,15,2,19,58,1,4,115,0,10,6,9,62,55,11,12,0
20030508OAKCHA0,CHA,34,OAK,0,-3,20,9,77,99,116,5,2,18,22,20,8,0,520,211,11,1,20,6,8,0,62,63,335,482,69,19,1,18,52,4,0,73,0,6,0,0,377,11,91,41,4,24,55,5,9,97,0,1,3,22,80,78,10,4,1
20030725SLNPIT0,SLN,102,PIT,1,-5,20,9,95,101,144,6,3,34,31,20,3,0,531,200,12,0,4,1,2,0,11,9,59,89,16,6,0,2,7,0,0,12,0,1,0,0,330,6,102,29,2,27,72,4,5,101,0,7,8,16,95,90,16,3,1
20030403NYNCHN0,CHN,3,NYN,0,3,2,1,16,6,16,2,1,16,6,2,1,0,51,20,2,0,19,6,6,0,43,43,350,486,59,24,1,14,38,7,0,147,0,1,0,0,330,6,109,30,1,17,48,7,2,144,0,5,4,15,69,78,9,4,2
20030404TEXSEA0,TEX,4,SEA,1,-2,3,1,11,24,27,0,0,0,0,3,1,0,75,30,1,0,20,5,7,0,62,64,375,521,84,21,2,20,30,4,0,66,1,0,1,0,390,9,115,27,3,21,55,6,6,119,0,4,4,15,87,86,5,0,0
20030422ANANYA0,NYA,20,ANA,0,5,19,16,134,60,156,0,0,0,0,19,1,0,511,179,11,2,20,9,5,0,61,58,434,595,83,33,2,15,29,7,3,108,0,1,2,0,346,9,118,40,3,37,84,10,11,118,0,1,7,18,123,128,12,5,0
20030621OAKSFN0,OAK,72,SFN,1,-2,20,13,100,99,138,1,1,5,3,20,13,0,540,224,15,0,20,8,2,0,52,43,428,579,101,18,0,7,31,6,3,76,0,3,2,0,401,10,106,38,1,24,60,7,6,103,1,1,6,20,95,93,8,1,1
20030822SLNPHI0,SLN,128,PHI,1,-5,20,10,95,107,124,3,0,12,18,20,5,0,524,208,6,4,9,3,4,0,23,23,148,217,41,12,1,5,15,1,0,32,0,3,0,0,351,2,93,31,5,21,57,6,5,93,0,7,5,14,83,88,2,3,3
20030826CLEDET0,CLE,132,DET,1,-1,20,13,90,73,113,12,9,69,42,20,6,0,585,233,16,2,14,4,5,0,36,37,218,317,58,15,0,8,22,1,1,57,0,2,0,0,404,6,114,34,2,25,51,2,5,131,1,8,3,9,98,82,15,7,3
20030913TORBAL0,TOR,148,BAL,1,5,20,12,107,106,151,14,8,82,69,20,12,0,531,221,16,0,20,8,7,0,63,62,391,563,104,22,1,10,42,7,2,104,0,4,2,0,357,7,120,50,1,15,60,7,12,118,0,0,9,21,103,80,8,3,1
20030927ANATEX0,ANA,161,TEX,1,-9,20,9,64,93,132,17,8,105,97,20,9,0,525,179,13,2,20,12,7,0,70,64,333,502,84,18,4,16,42,8,0,57,0,3,2,0,292,2,82,26,4,10,45,8,4,83,0,7,3,7,60,45,17,8,2
20030526ATLCIN0,ATL,51,CIN,1,-1,20,15,134,87,127,3,1,20,22,20,6,0,537,218,7,1,20,5,8,0,69,66,360,536,89,18,3,17,55,2,4,38,0,8,0,0,357,4,116,37,6,41,68,3,5,97,0,4,11,11,128,128,12,4,2
20030807SFNPIT0,PIT,112,SFN,0,-2,20,11,100,100,155,5,2,11,12,20,8,0,539,253,11,3,1,0,1,0,4,7,15,27,8,2,0,0,2,0,1,3,0,0,0,0,302,9,90,31,7,15,51,4,6,89,0,9,3,4,71,76,6,4,0
20030612CHASFN0,SFN,65,CHA,0,4,20,13,102,82,151,2,1,14,9,20,4,0,540,204,9,1,20,10,2,0,39,42,358,492,90,23,2,9,28,2,2,43,0,1,1,0,389,9,134,38,9,20,59,9,2,96,0,4,5,23,94,90,12,4,1
20030719SFNCOL0,COL,100,SFN,0,-2,20,9,106,130,146,12,6,61,58,20,12,0,525,220,17,2,20,11,7,0,68,68,363,529,73,29,4,15,42,9,4,78,0,4,1,0,357,3,101,46,4,28,42,6,2,118,0,4,4,10,94,113,6,6,1
20030420LANSFN0,LAN,19,SFN,1,12,18,7,58,62,136,5,0,11,24,18,1,0,501,216,17,2,20,8,4,0,55,51,405,570,79,27,2,17,51,1,4,125,0,4,1,0,353,9,108,27,2,13,61,3,10,118,0,7,1,17,69,64,12,6,2
20030414TEXANA0,ANA,13,TEX,0,-4,12,7,69,46,76,3,2,24,11,12,2,0,312,103,9,0,20,10,7,0,48,52,366,514,82,15,1,16,45,5,1,88,0,7,1,0,356,9,105,30,1,27,57,2,7,69,0,8,7,12,103,98,5,7,0
20030501SLNNYN0,NYN,28,SLN,0,-1,20,7,72,105,147,2,0,7,26,20,10,1,520,228,24,0,20,6,6,0,49,45,338,482,86,19,2,13,40,0,1,72,1,3,2,0,323,8,95,26,3,10,54,2,6,121,0,8,5,15,62,55,8,4,1
20030817OAKTOR0,OAK,124,TOR,1,4,20,11,87,67,128,2,1,11,12,20,11,0,534,207,10,1,20,5,8,0,56,49,392,546,86,14,2,13,46,4,2,80,0,1,0,0,394,11,104,36,3,26,44,5,7,103,0,2,8,12,87,92,6,2,1
20030905MILCHN0,CHN,141,MIL,0,2,20,10,81,93,147,13,7,66,56,20,7,0,543,197,16,0,12,1,9,0,36,25,189,284,41,13,2,3,34,8,1,48,0,4,0,0,328,5,114,35,1,20,53,2,8,107,0,8,5,16,88,68,20,6,1
20030817CINHOU0,HOU,124,CIN,0,-1,20,9,77,79,137,13,11,82,44,20,5,0,523,205,15,1,20,7,7,0,53,48,335,492,79,24,5,10,37,5,4,71,0,2,0,0,297,7,85,23,4,20,52,5,7,118,0,10,4,10,62,66,2,4,0
20030405TBANYA0,NYA,5,TBA,0,-1,4,4,39,14,36,1,1,12,2,4,0,0,108,31,1,0,20,9,7,0,61,59,434,601,86,30,2,15,31,9,3,104,0,2,2,0,274,8,103,41,1,27,50,6,9,108,0,0,5,12,87,102,6,4,0
20030905MILCHN0,MIL,140,CHN,1,-2,20,15,112,78,135,13,6,56,66,20,9,0,531,208,15,1,20,6,8,0,69,60,376,526,84,22,5,15,22,3,2,97,0,6,2,0,277,2,97,42,3,19,58,5,14,112,1,10,5,18,89,82,16,4,2
20030601SFNCOL0,COL,57,SFN,0,-4,20,10,98,87,156,6,3,31,28,20,6,0,525,202,10,0,16,4,5,0,52,49,271,408,86,15,1,7,35,6,2,34,0,3,2,0,330,10,125,26,2,17,66,4,2,133,1,7,6,16,88,89,7,6,2
20030809ARINYN0,NYN,116,ARI,0,-1,20,8,94,110,140,4,2,11,17,20,4,0,525,182,10,1,20,5,8,0,62,55,357,516,76,36,2,11,26,5,6,70,0,2,0,0,313,7,129,31,3,15,55,5,8,115,0,11,3,18,93,68,15,3,1
20030627TORMON0,MON,79,TOR,0,-1,20,10,89,101,142,3,1,14,17,20,11,1,538,204,13,1,20,9,8,0,62,57,381,543,102,26,3,11,29,7,1,79,1,2,1,0,347,12,124,34,5,16,57,7,3,92,0,7,8,15,82,78,16,5,1
20030503CHASEA0,CHA,30,SEA,1,-10,20,10,82,86,127,1,0,2,9,20,6,0,531,200,12,1,4,1,1,0,8,9,66,98,11,6,1,3,11,0,0,11,0,0,0,0,376,6,108,35,3,19,61,6,7,100,0,3,5,20,78,82,8,2,1
20030723MILHOU0,MIL,100,HOU,1,-1,20,7,87,109,158,7,4,30,35,20,6,0,558,188,21,3,20,1,15,0,82,89,312,499,102,34,3,12,46,3,2,71,0,2,1,0,326,7,111,35,4,19,54,7,7,123,0,7,5,16,78,82,9,4,1
20030801BALBOS0,BOS,108,BAL,0,-1,20,13,116,97,148,5,3,29,24,20,10,0,557,216,10,5,20,8,4,0,66,64,352,508,83,29,0,12,38,4,0,77,0,2,0,0,359,2,111,43,4,33,69,9,5,132,0,0,4,13,98,96,14,4,0
20030605ATLTEX0,ATL,59,TEX,1,4,20,13,127,89,142,2,2,11,7,20,6,0,534,231,14,1,20,4,8,0,68,65,357,536,87,19,3,16,57,2,4,45,0,10,0,0,360,3,113,38,7,35,69,1,7,104,0,6,8,10,112,108,15,6,1
20030903MILCIN0,MIL,139,CIN,1,3,20,14,107,83,133,17,9,96,88,20,11,0,528,209,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,6,91,38,0,15,59,5,9,88,1,5,5,24,76,66,16,1,2
20030608SLNBAL0,BAL,61,SLN,0,-1,20,11,124,106,153,2,1,14,9,20,4,0,523,213,9,4,20,7,8,0,54,53,343,492,85,20,2,11,38,8,2,82,0,4,1,0,327,9,124,43,4,23,42,4,3,96,0,9,9,14,100,104,12,7,1
20030606MILBOS0,BOS,59,MIL,0,-6,20,9,127,115,132,0,0,0,0,20,4,0,523,188,16,1,20,11,3,0,52,50,387,543,73,27,2,12,47,6,0,108,0,7,0,0,313,7,122,43,7,21,39,7,4,87,0,2,10,11,113,97,5,3,1
20030501DETBAL2,BAL,27,DET,0,2,20,12,112,89,137,2,2,16,5,20,4,0,535,222,12,2,20,5,8,0,51,57,343,488,82,29,0,11,34,4,3,64,0,2,0,0,402,11,109,30,2,21,62,2,9,99,0,5,3,22,97,95,12,3,1
20030707MILPIT0,PIT,85,MIL,0,-7,20,13,108,89,158,3,1,8,9,20,9,1,570,241,18,1,20,2,5,0,46,45,372,522,72,19,1,17,43,4,4,91,0,3,4,0,370,9,115,47,5,19,50,7,16,113,0,5,6,13,95,90,9,5,1
20030913CLEMIN0,CLE,149,MIN,1,-2,20,10,108,106,129,14,9,75,54,20,12,0,525,173,11,1,5,0,0,0,13,13,74,111,17,7,1,2,10,0,0,12,0,0,0,0,346,5,126,25,7,26,50,4,12,114,0,5,4,15,95,83,12,6,1
20030411CHNPIT0,PIT,10,CHN,0,1,9,6,44,36,58,0,0,0,0,9,7,1,240,99,9,1,20,4,10,0,70,76,337,499,79,28,4,19,23,4,8,78,0,1,0,0,332,6,117,23,4,23,61,3,6,147,0,8,3,11,101,80,11,2,2
20030708TEXMIN0,TEX,88,MIN,1,2,20,8,83,112,134,0,0,0,0,20,5,0,533,198,11,3,5,1,2,0,11,10,79,117,17,8,1,1,14,1,0,16,0,1,0,0,382,6,112,32,6,31,57,4,11,124,0,0,7,13,108,99,5,2,2
20030909NYADET0,DET,143,NYA,0,-2,20,6,88,126,112,3,1,13,18,20,5,0,560,243,12,1,5,1,1,0,13,16,87,132,30,4,0,5,11,1,0,19,0,2,1,0,364,4,120,15,6,24,49,4,7,128,1,4,4,15,83,73,13,8,0
20030720SFNCOL0,COL,101,SFN,0,-4,20,9,103,128,144,13,6,64,63,20,8,0,525,215,15,2,20,6,9,0,75,72,313,467,65,30,2,22,34,6,2,71,0,1,1,0,326,5,94,46,3,24,50,6,3,128,0,9,2,12,95,102,10,5,1
20030412CLEKCA0,KCA,9,CLE,0,3,8,8,42,20,61,3,3,9,2,8,2,0,216,91,5,0,7,1,4,0,16,18,102,150,30,10,0,2,9,1,0,17,1,1,1,0,312,13,89,34,4,10,44,8,4,85,0,3,3,16,79,63,10,3,1
20030505BALDET0,BAL,31,DET,1,-5,20,12,95,76,132,3,3,22,9,20,1,0,537,222,11,1,20,8,9,0,51,53,365,510,83,16,2,18,36,7,3,83,0,3,1,0,357,7,113,41,2,16,66,1,7,104,0,5,6,18,91,86,15,5,1
20030917PHIFLO0,PHI,152,FLO,1,-7,20,13,127,88,132,14,5,70,71,20,4,0,528,213,11,0,20,10,3,0,64,63,355,536,91,33,5,13,38,7,7,81,0,7,1,0,370,7,123,31,6,21,60,9,7,110,0,7,4,17,116,105,13,3,1
20030531TORBOS0,TOR,57,BOS,1,3,20,14,130,77,133,8,4,59,45,20,7,0,534,224,11,0,15,7,4,0,41,39,261,353,53,27,0,10,16,0,1,41,0,3,0,0,320,3,116,46,4,19,44,7,13,135,0,2,7,11,118,103,2,2,1
20030523CINFLO0,FLO,49,CIN,0,4,20,5,68,84,132,0,0,0,0,20,4,0,511,204,8,2,1,0,0,0,0,0,9,14,5,0,0,0,0,1,0,3,0,0,0,0,317,3,105,22,3,24,52,2,3,94,0,3,6,13,63,62,24,10,1
20030727BOSNYA0,NYA,103,BOS,0,-2,20,11,86,94,149,12,7,61,61,20,3,1,527,204,13,3,20,7,8,0,67,68,387,566,105,35,2,11,30,8,1,70,0,2,2,0,355,5,115,38,1,22,82,4,10,131,0,2,3,18,94,86,10,3,3
20030827COLSFN0,SFN,131,COL,0,2,20,11,74,73,135,15,9,74,69,20,6,0,533,210,12,2,20,13,7,0,53,58,439,611,95,34,2,9,42,3,3,93,0,6,0,0,352,6,112,33,1,9,57,3,4,96,0,2,4,13,68,63,7,5,2
20030424ATLSLN0,SLN,20,ATL,0,-1,19,9,108,90,159,2,0,5,9,19,8,0,518,201,11,0,20,12,4,0,30,29,369,485,68,15,2,10,26,5,2,89,0,2,2,0,353,6,113,46,0,24,64,8,15,102,0,11,7,16,119,105,9,5,2
20030410SEAANA0,ANA,9,SEA,0,3,8,3,40,35,50,2,1,5,6,8,2,0,204,68,7,0,20,12,5,0,45,45,394,539,73,31,1,11,35,1,1,85,0,3,0,0,364,7,102,25,3,21,46,2,7,68,0,6,6,14,87,82,9,5,0
20030408PITMIL0,MIL,7,PIT,0,2,6,0,23,42,45,0,0,0,0,6,4,0,153,45,4,1,20,6,12,0,67,66,374,544,89,28,1,17,47,4,1,82,0,4,0,0,296,5,101,26,2,18,44,3,2,115,0,10,6,17,63,54,14,8,1
20030520HOUSLN0,SLN,43,HOU,0,-1,20,12,105,74,137,5,2,22,19,20,3,0,566,218,4,0,18,5,7,0,44,50,277,410,52,28,1,12,45,9,1,59,0,5,0,0,361,5,96,42,3,21,45,1,11,99,0,11,7,11,86,84,5,3,1
20030807SLNFLO0,SLN,114,FLO,1,3,20,10,101,99,135,5,2,22,24,20,6,2,526,205,6,3,20,7,6,0,67,72,371,556,103,34,5,18,35,3,1,73,0,3,0,0,339,7,110,34,1,20,70,3,6,102,0,11,9,21,97,82,8,3,1
20030829SEABAL0,SEA,135,BAL,1,1,20,8,93,98,157,3,1,9,16,20,10,0,524,170,10,1,20,7,9,0,63,56,383,531,92,9,1,23,33,7,1,59,1,1,3,0,364,6,125,37,5,11,77,2,4,120,0,1,8,15,97,75,15,5,1
20030427TORKCA0,TOR,26,KCA,1,1,20,7,106,118,142,2,1,12,14,20,12,0,516,196,22,2,20,7,6,0,63,64,347,501,74,33,1,16,42,2,3,63,0,1,2,0,345,5,124,50,3,17,68,4,9,133,0,0,7,16,104,95,2,3,0
20030504NYAOAK0,OAK,31,NYA,0,2,20,11,85,70,127,2,1,8,8,20,10,0,533,227,13,1,20,14,4,0,41,34,404,552,77,11,1,12,48,5,2,89,0,0,0,0,382,9,108,36,3,20,60,6,1,99,0,4,8,22,82,85,2,4,1
20030529KCAOAK0,KCA,51,OAK,1,-5,20,6,88,131,130,3,1,7,9,20,5,0,546,221,13,2,5,0,2,0,14,13,94,130,23,6,1,3,8,0,1,14,0,1,0,0,394,10,123,33,4,18,58,3,7,104,0,3,2,22,91,90,14,5,0
20030729SEADET0,DET,104,SEA,0,-6,20,8,79,106,133,6,1,17,32,20,5,0,522,206,17,1,7,1,4,0,21,20,114,165,23,8,0,5,18,1,2,18,1,1,0,0,360,2,112,30,8,17,45,3,2,133,0,5,5,13,75,64,10,10,0
20030906PHINYN0,PHI,142,NYN,1,3,20,10,91,107,152,17,10,88,64,20,4,0,513,189,14,1,20,9,4,0,65,67,354,529,89,30,3,14,39,7,7,77,0,8,1,0,337,3,118,35,4,20,55,8,8,122,0,5,3,10,86,84,6,1,3
20030618PITMON1,PIT,67,MON,1,4,20,8,116,127,158,0,0,0,0,20,5,0,519,224,12,2,20,5,11,0,68,72,338,502,91,29,5,16,22,3,9,69,0,2,0,0,355,9,123,38,3,15,66,5,11,80,0,15,7,15,97,90,8,4,1
20030416MINDET0,MIN,14,DET,1,2,13,7,54,49,81,4,4,20,6,13,3,0,348,109,5,0,20,9,6,0,46,43,365,496,79,18,4,18,16,4,0,74,1,0,4,0,361,4,103,43,7,17,37,9,5,109,0,3,4,19,76,76,8,5,1
20030404PHIPIT0,PHI,4,PIT,1,-8,3,2,19,15,27,0,0,0,0,3,1,0,78,34,2,1,11,4,4,0,30,30,192,267,46,11,4,10,9,1,2,32,1,0,1,0,304,10,116,34,5,17,71,9,4,120,0,4,2,10,80,83,13,5,0
20030418ATLPHI0,ATL,17,PHI,1,1,16,8,77,98,129,3,1,11,22,16,12,0,431,175,18,0,20,9,7,0,51,45,352,507,96,16,2,16,19,3,6,80,0,1,1,0,312,9,124,33,3,24,52,9,5,114,0,9,2,13,101,78,16,0,0
20030806SFNPIT0,PIT,111,SFN,0,2,20,10,100,105,154,4,1,9,12,20,8,0,536,244,11,3,20,6,7,0,68,64,326,484,70,27,4,20,38,6,0,58,0,1,1,0,321,11,90,29,6,15,56,4,7,109,0,6,4,9,73,75,3,4,0
20030409HOUCIN0,CIN,8,HOU,0,-1,7,3,34,47,38,1,1,2,1,7,8,0,192,81,9,1,20,6,10,0,67,62,321,484,89,25,3,15,41,2,3,33,0,3,1,0,335,8,82,31,3,28,55,4,6,125,0,7,4,11,87,74,8,1,1
20030829KCAANA0,ANA,135,KCA,0,7,20,10,103,100,150,3,2,12,8,20,13,1,538,205,16,1,20,6,9,0,69,68,383,535,75,23,2,25,31,6,1,84,1,1,1,0,367,2,134,31,5,13,52,3,5,80,0,8,9,12,78,86,13,10,2
20030921TBANYA0,TBA,155,NYA,1,-6,20,7,88,86,144,18,5,72,103,20,2,0,525,169,5,1,20,4,8,0,51,55,385,544,64,28,3,15,54,9,0,74,2,3,3,0,340,8,111,27,5,13,39,6,4,116,0,4,8,18,73,74,12,3,1
20030913NYATBA2,TBA,147,NYA,0,-3,20,7,95,100,121,14,4,62,86,20,4,0,528,165,7,2,2,0,2,0,8,9,36,50,7,1,0,5,2,0,0,3,0,0,0,0,353,7,123,37,5,22,42,8,7,126,0,6,8,13,102,93,16,6,1
20030704TEXSEA0,TEX,85,SEA,1,4,20,7,86,125,137,6,2,25,40,20,5,0,530,208,10,3,5,0,3,0,24,24,58,94,20,8,0,6,8,0,0,15,0,1,0,0,373,5,117,28,7,29,51,4,10,130,0,0,4,12,99,93,6,5,1
20030809TBAKCA0,TBA,115,KCA,1,-4,20,12,117,106,135,5,3,24,20,20,6,0,528,171,17,1,20,10,5,0,63,57,385,563,64,25,3,14,71,13,3,86,2,9,0,0,352,10,128,41,2,20,54,4,7,114,0,7,5,15,106,110,14,3,2
20030731PITSDN0,PIT,106,SDN,1,-3,20,11,97,84,147,5,4,34,19,20,5,0,547,232,12,0,20,7,6,0,64,60,332,485,69,27,4,20,35,5,1,60,0,1,1,0,294,9,103,32,7,25,56,3,9,144,0,10,3,8,77,89,4,3,0
20030921LANSFN0,LAN,154,SFN,1,2,20,12,80,60,136,14,4,52,50,20,9,0,534,205,16,3,20,7,5,0,44,40,334,494,60,19,2,11,75,5,1,113,1,8,0,0,370,13,107,21,5,20,40,7,2,90,0,9,2,10,68,68,11,4,1
20030527BALANA0,BAL,50,ANA,1,8,20,7,100,114,138,3,2,20,17,20,6,0,520,212,9,2,20,9,8,0,61,60,390,543,88,26,1,16,39,1,2,94,0,5,2,0,367,6,127,36,3,18,42,7,7,100,0,7,6,16,93,96,7,6,2
20030630OAKSEA0,OAK,81,SEA,1,-2,20,12,111,90,142,7,3,32,24,20,3,0,543,227,11,0,19,6,4,0,50,53,282,425,69,23,0,11,46,3,2,73,0,1,0,0,342,5,104,35,4,26,64,6,6,95,1,2,5,11,94,90,4,2,0
20030628PITCOL0,COL,82,PIT,0,1,20,10,116,116,134,1,0,3,5,20,9,0,522,226,13,1,20,6,9,0,72,70,325,486,70,30,3,17,42,7,2,76,0,1,1,0,334,8,142,44,4,21,53,2,3,108,0,4,6,20,111,102,1,5,1
20030413SFNLAN0,LAN,13,SFN,0,-1,12,5,41,37,85,2,0,3,5,12,1,0,331,156,12,2,12,3,4,0,24,26,185,257,42,9,1,7,14,5,1,49,0,1,1,0,336,8,106,29,2,20,52,10,6,102,0,5,4,13,69,74,11,6,1
20030928KCACHA0,KCA,162,CHA,1,-4,20,11,113,119,126,18,8,103,123,20,22,1,531,213,14,0,20,11,4,0,58,61,310,454,77,26,7,11,32,5,0,49,2,2,0,0,375,11,131,31,6,18,59,3,7,88,0,4,11,12,103,97,20,6,3
20030604ATLTEX0,TEX,57,ATL,0,-3,20,10,111,123,136,1,0,5,6,20,5,0,525,189,9,2,20,5,11,0,70,64,359,524,86,33,0,18,26,2,3,75,0,0,1,0,342,6,120,36,1,27,57,3,10,115,0,7,5,18,103,103,5,2,0
20030921ATLFLO0,ATL,156,FLO,1,8,20,10,100,99,151,17,8,79,107,20,16,0,536,228,18,0,20,9,6,0,55,51,375,507,90,20,3,13,13,6,2,74,0,0,2,0,344,4,126,40,5,23,52,10,3,102,0,7,4,15,93,93,7,4,0
20030803CINSFN0,SFN,111,CIN,0,4,20,13,100,76,128,5,2,23,22,20,8,0,522,204,15,0,1,1,0,0,2,2,15,23,2,1,0,1,3,0,0,3,0,0,0,0,317,5,114,36,3,20,41,7,4,101,0,4,2,11,80,81,3,2,0
20030723BOSTBA0,BOS,100,TBA,1,6,20,13,110,78,147,10,7,65,47,20,13,0,557,223,11,3,20,6,5,0,62,57,361,523,77,21,4,13,50,6,0,108,0,7,0,0,372,4,116,42,6,35,79,6,7,123,0,1,2,10,117,110,11,1,0
20030727SEATEX0,TEX,104,SEA,0,4,20,9,102,127,143,11,4,44,62,20,10,3,525,191,15,1,20,7,9,0,75,73,356,506,80,35,2,16,23,2,1,74,0,3,0,0,333,4,108,28,3,19,29,7,6,107,0,1,6,11,75,64,7,1,2
20030902FLOPIT0,PIT,135,FLO,0,1,20,9,107,109,164,3,3,13,3,20,2,0,530,231,10,0,20,6,6,0,56,54,372,536,81,15,2,19,43,6,5,93,0,5,1,0,330,7,109,45,5,25,46,5,17,86,1,7,4,13,99,88,6,5,3
20030904KCAARI0,KCA,138,ARI,1,-1,20,8,94,115,136,2,1,10,7,20,3,0,525,189,9,1,2,0,2,0,8,10,25,44,8,5,0,3,5,0,0,6,0,0,0,0,322,9,134,37,7,16,47,4,10,114,0,9,7,13,85,97,8,1,0
20030405BALBOS0,BOS,6,BAL,0,-1,5,4,42,31,42,1,1,8,7,5,1,0,155,53,3,0,20,13,4,0,31,28,416,535,62,23,1,10,23,10,1,165,0,2,4,0,372,7,111,53,3,27,78,7,8,126,0,2,3,13,110,97,4,4,3
20030618COLSDN0,COL,73,SDN,1,2,20,10,104,103,128,8,4,47,35,20,1,0,519,215,10,2,20,9,8,0,71,71,357,534,73,29,7,15,51,8,4,75,0,4,1,0,337,7,125,33,6,23,59,4,2,106,0,5,3,15,101,100,4,6,2
20030413ANAOAK0,ANA,12,OAK,1,6,11,6,61,44,71,5,2,29,27,11,2,0,285,97,8,0,20,8,5,0,65,60,372,537,83,18,3,19,45,4,0,90,1,5,1,0,352,9,110,28,2,20,49,0,6,83,0,7,6,13,95,84,12,4,0
20030629TORMON0,MON,81,TOR,0,8,20,10,88,91,137,5,2,23,25,20,7,1,521,203,10,1,20,7,9,0,54,54,333,475,85,24,1,20,22,5,4,60,0,0,0,0,353,11,114,34,4,20,57,6,5,100,0,10,8,19,88,83,17,5,1
20030712NYNPHI0,PHI,91,NYN,0,2,20,14,108,63,169,8,4,48,35,20,4,0,570,234,8,2,20,6,4,0,60,61,278,423,60,31,5,11,32,10,4,80,0,4,1,0,322,6,106,39,4,19,71,8,6,152,0,10,6,16,86,87,10,4,1
