gid,team,gameNumber,opp,home,spread,n,wins,scored,allowed,lob,n_vs,wins_vs,scored_vs,allowed_vs,dn,dUR,dTUR,dP,dA,dE,dPB,pn,p_W,p_L,p_SV,p_R,p_ER,p_IP,p_BF,p_S,p_D,p_T,p_HR,p_BB,p_HBP,p_IBB,p_K,p_BK,p_WP,p_PO,p_GDP,b_O,b_E,b_S,b_D,b_T,b_HR,b_BB,b_IBB,b_HBP,b_K,b_I,b_SH,b_SF,b_GDP,b_R,b_RBI,b_SB,b_CS,b_PO
20050802CHATOR0,CHA,105,TOR,1,-4,30,19,158,135,186,3,3,20,14,30,15,0,829,299,19,2,30,19,7,0,88,84,609,831,125,44,2,28,47,6,2,98,0,3,1,0,540,9,201,46,3,39,82,3,16,185,0,9,10,27,168,141,34,16,3
20050914DETMIN0,DET,144,MIN,1,2,30,12,135,180,184,15,7,70,75,30,9,0,798,335,21,1,16,5,6,0,62,64,235,351,56,15,4,17,32,3,1,54,0,2,0,0,539,8,169,54,6,32,69,2,11,189,0,4,9,21,122,117,3,2,0
20050512SLNLAN0,LAN,34,SLN,0,-7,30,18,157,146,224,3,1,14,21,30,6,0,801,339,18,0,30,12,10,0,99,85,535,782,143,31,3,15,55,6,1,113,0,5,1,0,369,4,134,35,4,20,68,5,7,129,0,6,7,13,108,86,7,3,0
20050717TORTBA0,TBA,93,TOR,0,1,30,10,124,176,192,12,4,47,72,30,7,0,804,280,18,5,3,0,3,0,9,9,60,85,6,4,1,3,11,1,0,19,0,0,0,0,529,7,172,31,8,21,54,7,9,140,1,4,4,23,116,95,37,8,4
20050422KCACHA0,CHA,17,KCA,0,6,16,12,71,57,80,0,0,0,0,16,3,0,435,183,10,1,30,14,11,0,86,89,610,845,115,44,1,22,63,7,3,175,1,9,1,0,531,12,156,53,2,39,53,4,6,154,0,7,14,22,124,131,28,11,3
20050529SFNSDN0,SFN,49,SDN,1,-3,30,15,125,145,208,7,2,29,39,30,11,3,807,329,15,1,30,14,6,0,84,85,609,852,111,34,6,17,79,4,3,224,2,5,2,0,531,12,179,50,3,20,99,8,10,148,0,22,8,21,120,113,17,4,3
20050902BOSBAL0,BOS,133,BAL,1,-4,30,21,207,175,212,12,5,46,59,30,19,1,805,294,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,13,184,78,3,46,105,12,5,158,0,4,14,20,186,197,10,2,1
20050625WASTOR0,TOR,75,WAS,0,-3,30,14,121,120,190,4,2,15,13,30,12,0,782,315,17,2,30,10,13,0,90,95,524,757,95,37,4,25,75,7,3,142,3,4,1,0,492,3,139,38,6,28,64,1,8,148,0,2,9,18,103,97,12,3,0
20050408FLOWAS0,WAS,4,FLO,0,-9,3,2,16,15,28,0,0,0,0,3,0,0,81,27,2,0,15,3,7,0,40,32,254,367,65,20,2,11,19,1,1,38,0,3,0,0,449,13,147,47,4,28,69,14,9,172,0,7,4,17,118,111,7,5,1
20050524BALSEA0,BAL,44,SEA,1,1,30,19,162,124,207,0,0,0,0,30,17,0,813,328,22,0,15,6,3,0,42,37,290,398,59,12,2,14,29,1,0,69,1,1,0,0,530,11,168,64,4,51,63,8,7,146,0,3,2,27,147,144,15,3,3
20050612COLDET0,COL,61,DET,1,4,30,12,140,172,220,2,1,6,6,30,15,1,786,305,27,4,6,1,3,0,16,16,83,123,10,9,2,5,8,3,2,18,0,1,2,0,330,7,109,41,3,17,65,9,5,147,0,7,5,17,93,76,7,5,1
20050812OAKMIN0,OAK,115,MIN,1,-1,30,25,185,105,199,4,3,15,9,30,3,0,830,322,12,0,29,12,9,0,93,86,533,755,121,34,6,22,45,7,5,135,0,7,1,0,586,9,198,66,5,38,95,4,7,159,0,4,9,27,177,162,5,4,0
20050803DETSEA0,DET,106,SEA,1,3,30,14,143,151,217,4,1,15,23,30,12,0,784,324,16,1,30,9,17,0,100,92,561,805,151,32,6,25,47,7,2,111,0,9,1,0,582,8,216,69,4,30,63,2,12,151,0,3,10,29,138,135,11,3,1
20050509TORKCA0,TOR,33,KCA,1,5,30,14,141,146,218,0,0,0,0,30,10,1,799,324,18,2,27,12,10,0,80,79,455,657,122,38,2,21,24,9,4,76,2,0,2,0,517,11,171,46,10,21,72,6,16,175,0,2,12,22,136,100,13,7,0
20050615CHAARI0,CHA,65,ARI,1,6,30,17,138,134,177,2,0,5,18,30,10,0,811,276,17,2,30,17,8,0,96,93,608,836,123,49,4,27,53,5,2,103,0,2,0,0,521,6,167,55,2,40,85,4,21,205,0,8,9,20,143,141,31,13,3
20050615OAKNYN0,NYN,65,OAK,0,-1,30,14,119,113,210,1,0,0,5,30,11,1,804,316,25,0,30,11,11,0,84,83,501,777,102,34,3,12,117,17,2,133,1,6,1,0,543,12,161,52,9,29,73,13,5,188,0,3,8,27,126,125,21,6,0
20050708ANASEA0,SEA,85,ANA,0,6,30,13,127,123,201,6,2,20,26,30,9,0,798,296,18,5,30,8,9,0,114,106,532,802,135,45,4,24,58,7,2,101,0,4,0,0,544,15,180,56,5,23,60,5,11,165,0,5,9,24,119,114,17,7,1
20050412TBABAL0,TBA,7,BAL,1,-1,6,3,28,26,34,0,0,0,0,6,1,0,165,51,5,0,8,2,3,0,18,21,106,157,19,9,2,4,20,2,0,39,0,4,1,0,453,10,156,54,8,24,46,6,10,180,0,5,9,24,135,109,31,3,1
20050706PITPHI0,PIT,83,PHI,1,-5,30,12,132,151,198,2,1,4,12,30,8,0,794,340,20,2,30,9,11,0,81,84,561,778,126,44,3,16,55,1,2,97,2,3,0,0,507,8,158,50,6,24,71,11,13,155,0,6,14,30,115,127,4,8,0
20050625CLECIN0,CLE,72,CIN,1,5,30,19,151,113,193,4,2,19,12,30,5,0,845,311,16,0,30,12,13,0,89,87,575,795,135,36,2,17,49,5,0,102,0,4,3,0,530,12,178,63,8,38,85,4,12,185,0,5,13,32,154,149,14,9,2
20050725OAKCLE0,OAK,99,CLE,1,9,30,24,180,102,229,3,0,6,16,30,10,0,836,326,14,0,30,11,10,0,76,79,585,803,101,32,2,19,70,8,0,143,0,5,0,0,575,11,204,71,4,33,106,4,6,146,0,3,12,30,173,152,7,5,1
20050605CHACLE0,CLE,55,CHA,0,2,30,16,123,115,206,8,2,36,35,30,7,0,812,334,21,2,30,13,10,0,93,90,558,788,122,38,1,18,67,9,2,145,1,0,1,0,549,10,156,49,8,32,76,3,13,197,0,7,6,25,109,109,13,6,1
20051001FLOATL0,ATL,161,FLO,0,-2,30,16,139,136,198,16,10,70,60,30,10,0,807,309,19,1,27,12,7,0,59,57,462,664,93,32,3,19,58,0,7,109,0,5,0,0,499,13,143,50,4,38,76,12,8,172,0,5,11,24,133,134,23,5,0
20050610HOUTOR0,HOU,59,TOR,1,2,30,12,93,136,172,0,0,0,0,30,6,0,783,292,15,1,3,1,2,0,17,17,43,67,14,4,1,5,2,0,1,15,1,0,0,0,437,11,131,39,1,26,58,4,10,157,0,4,6,17,93,82,16,14,3
20050624OAKSFN0,SFN,72,OAK,0,-1,30,11,137,168,201,3,2,10,11,30,6,0,798,316,12,0,16,4,7,0,57,59,263,392,71,16,2,9,34,3,3,43,1,4,1,0,578,13,204,55,3,32,76,7,9,139,0,9,10,36,131,140,11,8,2
20050628WASPIT0,WAS,76,PIT,1,1,30,20,126,125,209,3,2,16,19,30,8,0,808,308,17,2,30,15,12,0,96,104,522,781,163,49,6,11,51,5,5,67,0,3,1,0,450,10,131,46,4,19,59,12,9,159,0,8,5,22,87,85,11,6,2
20050630TEXANA0,ANA,78,TEX,0,-13,30,20,183,110,221,12,9,80,50,30,7,0,822,240,12,4,5,2,2,0,15,15,86,127,19,7,2,4,11,1,0,25,0,1,0,0,559,14,214,47,8,26,72,7,7,131,0,8,4,29,139,122,30,10,2
20050416TEXTOR0,TEX,12,TOR,1,-8,11,5,57,62,87,2,1,5,4,11,5,0,301,130,7,0,30,14,7,0,96,97,529,789,138,54,7,21,55,5,1,101,1,2,2,0,527,15,163,55,7,36,85,10,6,195,0,4,8,18,138,145,15,2,2
20050722CINMIL0,CIN,97,MIL,1,5,30,14,154,175,221,3,0,11,23,30,11,0,783,300,20,3,30,9,11,0,105,108,494,730,125,43,5,35,52,7,1,98,2,6,7,0,493,5,159,52,4,45,96,7,6,170,0,2,8,21,146,143,4,2,3
20050513CHABAL0,CHA,36,BAL,1,2,30,22,138,97,194,1,1,3,2,30,7,0,806,330,19,3,30,16,10,0,106,100,664,897,152,32,5,29,42,5,2,135,0,0,5,0,551,7,180,38,3,27,93,4,15,161,2,11,14,21,137,111,37,16,4
20050828LANHOU0,LAN,130,HOU,1,1,30,13,133,155,189,5,1,18,18,30,13,0,798,304,21,2,30,13,10,0,98,98,572,806,127,41,3,30,42,14,3,126,0,1,3,0,494,7,154,45,2,20,85,7,8,184,0,9,5,26,112,103,10,2,3
20050615BALHOU0,BAL,65,HOU,1,4,30,16,156,143,194,2,2,14,6,30,13,0,785,321,11,0,30,14,7,0,78,81,555,793,129,35,4,22,55,2,1,119,0,6,1,0,522,8,151,65,6,46,78,11,7,144,0,6,9,21,144,135,9,4,5
20050720PITHOU0,HOU,95,PIT,0,8,30,21,164,103,209,8,4,45,29,30,19,0,802,293,22,3,30,10,10,0,74,68,553,754,108,44,3,15,47,0,1,148,0,5,3,0,543,9,176,58,5,20,83,8,14,135,0,20,8,24,136,122,23,11,1
20050928CLETBA0,CLE,158,TBA,1,-1,30,22,179,99,210,8,3,43,47,30,14,0,799,295,22,3,30,18,4,0,81,79,572,790,113,43,3,21,49,0,1,136,0,4,1,0,508,11,170,64,5,58,100,8,12,204,0,15,11,20,180,170,9,5,4
20050703CINHOU0,CIN,82,HOU,1,-9,30,10,160,190,207,13,4,54,60,30,8,0,768,290,14,3,26,6,13,0,80,74,395,605,100,32,2,19,53,4,5,91,0,4,0,0,476,7,175,42,4,41,83,4,6,199,0,5,8,22,150,155,2,2,3
20050602PHISFN0,PHI,54,SFN,1,1,30,16,152,134,238,2,2,15,8,30,9,0,776,295,14,3,30,15,9,0,99,91,580,822,162,37,2,27,29,1,3,121,0,7,1,0,444,8,183,39,4,31,121,14,11,184,0,3,6,25,130,119,23,8,3
20050509FLOHOU0,HOU,31,FLO,0,1,30,11,120,138,208,0,0,0,0,30,8,1,788,301,16,0,30,12,5,0,62,61,597,811,104,35,4,13,65,4,4,192,0,4,0,0,500,10,147,48,7,21,76,9,8,143,0,5,7,25,109,104,22,8,3
20050528FLONYN0,FLO,46,NYN,1,-5,30,17,132,133,207,7,2,22,35,30,7,4,783,298,14,1,30,13,9,0,78,73,590,814,134,38,5,15,44,5,6,148,0,2,2,0,500,5,166,67,6,22,88,8,10,157,0,16,10,29,133,132,11,7,3
20050710FLOCHN0,CHN,87,FLO,0,7,30,12,130,167,170,5,3,37,32,30,5,0,789,319,16,0,30,13,10,0,98,96,554,775,131,38,2,28,30,6,4,127,0,5,0,0,533,12,172,62,4,38,63,6,11,138,0,6,5,21,137,130,9,10,2
20050423SLNHOU0,HOU,17,SLN,0,-1,16,8,70,59,125,3,1,14,16,16,4,0,430,161,8,0,30,13,4,0,64,63,591,801,107,31,4,13,60,5,4,203,0,4,0,0,430,9,141,45,6,25,67,5,7,165,0,12,8,21,105,109,23,7,2
20050511FLOHOU0,HOU,33,FLO,0,-1,30,11,117,137,202,2,1,4,7,30,9,1,785,293,16,1,30,19,9,0,89,83,601,843,133,47,4,17,50,9,6,170,1,4,1,0,513,8,148,55,7,23,77,7,10,189,0,14,6,23,114,116,27,10,2
20050729BALCHA0,BAL,102,CHA,1,-5,30,9,110,155,201,4,2,20,16,30,13,0,780,299,24,6,30,10,10,0,77,69,519,754,120,38,3,14,66,7,1,155,3,6,0,0,579,8,174,53,4,39,92,3,3,174,0,5,11,25,130,123,16,6,1
20050729NYAANA0,NYA,101,ANA,1,-3,30,17,165,163,213,7,2,32,33,30,10,0,792,292,16,3,30,13,8,0,78,78,567,789,128,34,2,23,51,5,1,154,0,4,1,0,572,13,186,41,3,56,98,11,12,160,0,4,6,24,174,157,12,7,2
20050718SLNMIL0,SLN,92,MIL,1,7,30,20,140,95,191,6,5,25,15,30,13,0,807,372,11,4,30,16,6,0,90,82,546,757,123,41,3,17,36,7,2,129,1,2,2,0,417,5,134,25,2,23,82,6,13,120,0,11,2,15,108,82,10,5,1
20050710PHIWAS0,PHI,89,WAS,1,1,30,14,125,129,214,8,4,32,31,30,4,0,798,318,12,1,30,15,10,0,99,93,562,803,150,36,1,30,33,1,3,118,0,5,0,0,478,3,158,43,5,28,74,12,5,189,0,2,6,24,126,113,25,4,1
20050709TEXTOR0,TOR,87,TEX,0,-2,30,15,144,122,213,5,2,23,18,30,11,0,795,316,17,0,12,3,6,0,41,36,189,284,59,10,1,9,21,3,2,38,0,2,2,0,538,5,167,58,4,21,83,0,21,167,0,6,5,23,120,102,8,5,3
20050927SEATEX0,TEX,157,SEA,0,1,30,18,163,150,185,16,11,86,74,30,15,0,804,340,21,3,7,4,1,0,13,13,115,163,24,9,1,1,14,1,0,14,0,1,2,0,506,12,148,53,4,43,69,8,6,160,1,3,11,20,135,147,12,1,0
20050421ANACLE0,ANA,16,CLE,1,1,15,8,73,64,91,1,1,2,0,15,3,0,411,142,8,1,28,11,8,0,82,83,506,725,113,43,3,23,44,5,1,99,0,6,2,0,517,7,165,45,9,34,76,3,5,176,0,4,6,16,133,139,19,6,2
20050404CHACLE0,CHA,1,CLE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,9,0,93,86,645,884,153,35,4,28,41,7,2,145,0,0,5,0,518,14,156,53,4,34,55,5,15,148,0,5,7,26,126,132,27,8,1
20050720PHILAN0,PHI,95,LAN,1,-8,30,13,135,140,234,1,1,5,4,30,8,0,810,333,17,2,30,14,9,0,84,84,563,791,130,43,7,11,39,9,4,114,0,4,0,0,519,7,168,49,8,28,81,15,10,187,0,13,7,19,128,122,31,5,1
20050731NYAANA0,ANA,105,NYA,0,-1,30,15,124,137,193,9,6,44,41,30,4,0,824,285,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,198,47,4,26,59,7,3,125,0,7,3,29,113,129,26,10,5
20050802ANABAL0,BAL,106,ANA,0,-9,30,9,113,160,212,0,0,0,0,30,14,0,792,305,22,7,30,10,12,0,114,112,551,812,175,38,1,22,60,5,1,99,0,12,0,0,613,12,160,67,5,31,80,2,5,165,0,3,6,33,114,105,17,4,2
20050925OAKTEX0,TEX,156,OAK,0,4,30,17,159,156,178,18,7,98,100,30,16,0,804,343,25,3,12,4,5,0,31,30,219,313,54,12,0,9,23,2,0,46,2,2,0,0,482,12,142,57,3,44,73,5,6,165,1,3,10,23,142,144,12,0,0
20050804CLENYA0,CLE,109,NYA,1,-1,30,14,135,137,217,6,3,31,37,30,14,0,782,290,16,1,30,10,10,0,77,71,518,742,105,40,3,19,53,7,1,150,0,5,0,0,506,5,196,68,3,40,89,4,8,210,0,6,11,22,154,157,9,5,1
20050413ATLWAS0,WAS,9,ATL,0,7,8,4,25,48,54,2,1,6,14,8,1,0,210,82,5,0,16,3,8,0,43,35,272,391,68,20,2,13,20,1,1,40,0,3,0,0,481,13,145,52,5,22,80,8,6,158,0,8,5,21,114,89,8,6,0
20050427KCAMIN0,KCA,21,MIN,1,-5,20,5,70,113,133,3,0,14,17,20,12,0,532,210,21,2,29,7,13,0,120,109,491,731,130,51,2,32,43,1,3,71,0,1,3,0,468,13,170,44,10,25,63,8,9,187,0,14,6,13,109,105,12,11,5
20050513SEABOS0,SEA,35,BOS,1,7,30,11,122,141,206,3,1,11,17,30,8,0,782,282,16,2,26,8,14,0,97,95,527,747,118,36,3,27,51,5,1,132,0,6,0,0,497,12,161,46,5,21,80,10,3,166,0,5,6,15,119,106,19,9,1
20050825DETOAK0,DET,125,OAK,1,-10,30,15,154,157,197,5,1,17,32,30,8,0,811,345,13,0,30,12,13,0,99,93,562,798,149,29,6,28,44,9,1,103,0,8,2,0,554,7,189,54,2,31,83,2,16,178,1,4,11,24,138,143,4,3,0
20050605OAKTOR0,OAK,56,TOR,1,8,30,9,132,173,225,6,3,23,29,30,20,1,782,300,27,1,16,4,9,0,55,49,275,404,64,18,4,9,32,4,4,70,0,6,1,0,493,9,151,45,4,22,85,3,10,179,0,2,6,19,114,117,4,3,0
20050910CINPIT0,CIN,142,PIT,1,4,30,15,147,141,219,10,6,52,45,30,9,3,804,287,19,1,30,10,11,0,106,102,518,758,128,42,5,35,50,8,1,94,1,5,8,0,512,6,157,52,3,39,100,9,10,196,0,4,6,18,139,130,19,3,5
20050407ANATEX0,ANA,3,TEX,1,1,2,1,5,5,14,2,1,5,5,2,0,0,63,24,1,0,30,14,11,0,87,92,565,806,137,36,6,20,54,7,4,142,1,11,1,0,578,9,186,50,9,37,87,3,2,141,0,4,7,16,138,158,26,7,2
20050709COLSDN0,COL,86,SDN,1,1,30,11,119,162,207,6,1,32,51,30,16,1,793,311,25,2,30,7,12,0,105,103,563,847,138,46,2,17,88,9,6,126,0,13,0,0,487,11,167,49,7,30,86,7,5,207,0,11,6,21,121,121,7,7,1
20050411TEXANA0,TEX,7,ANA,1,-1,6,3,31,33,50,3,1,11,12,6,2,0,163,82,4,0,30,14,8,0,97,98,531,789,133,54,7,23,57,5,0,107,1,2,2,0,524,14,156,56,7,40,85,10,8,184,0,5,9,13,142,155,13,3,2
20050902MILSDN0,SDN,134,MIL,0,-10,30,16,133,137,218,4,3,18,15,30,17,0,812,249,32,1,30,7,15,0,92,97,547,790,128,47,4,17,40,11,8,99,1,1,0,0,483,6,147,49,3,25,58,9,6,151,0,9,7,17,111,101,13,7,2
20050920NYABAL0,BAL,150,NYA,0,-3,30,11,108,140,198,11,6,69,64,30,16,0,798,302,27,3,6,2,2,0,15,14,89,129,13,4,0,6,19,1,0,17,0,1,0,0,521,11,180,47,4,19,64,4,10,147,0,9,5,16,104,96,16,11,2
20050525MILCOL0,COL,44,MIL,0,-10,30,10,137,157,214,2,0,2,8,30,9,0,782,293,28,0,22,4,7,0,71,68,378,587,92,31,2,16,67,9,4,71,1,3,6,0,506,14,191,50,8,27,68,9,10,162,0,16,5,22,128,131,8,5,2
20050913NYNWAS0,WAS,145,NYN,0,2,30,14,121,133,200,13,5,55,56,30,6,0,809,294,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,8,146,48,5,22,63,5,13,168,0,8,5,19,101,106,6,7,3
20050522MINMIL0,MIL,43,MIN,0,-1,30,15,131,124,215,2,1,7,7,30,10,0,781,284,20,4,23,7,8,0,62,71,372,545,85,27,4,16,46,4,0,59,0,4,0,0,527,12,160,58,4,24,77,6,9,183,0,7,5,22,123,114,11,7,0
20050719NYNSDN0,SDN,94,NYN,0,-2,30,14,130,133,213,0,0,0,0,30,11,0,789,299,16,2,30,9,15,0,90,94,564,806,140,46,5,18,38,11,6,97,1,1,0,0,532,10,191,44,9,21,93,4,8,162,0,12,10,17,127,127,23,10,2
20050808NYACHA0,NYA,110,CHA,1,1,30,19,173,152,213,0,0,0,0,30,8,1,792,292,14,2,30,13,9,0,80,80,578,803,135,34,1,25,50,4,1,158,0,4,1,0,559,13,179,43,3,56,97,5,18,178,0,4,5,31,168,151,12,8,3
20050915ARIMIL0,ARI,147,MIL,1,-12,30,11,128,190,207,5,2,10,15,30,6,0,808,321,15,2,30,12,11,0,95,100,549,798,128,34,9,27,78,6,0,96,0,8,0,0,469,8,157,42,5,36,96,2,13,178,0,6,5,26,128,101,20,7,3
20050416OAKANA0,OAK,11,ANA,1,1,10,4,36,44,74,1,0,1,6,10,7,0,264,90,6,0,30,12,6,0,77,78,552,776,110,33,4,15,72,3,6,157,1,4,1,0,557,14,182,55,3,29,90,8,14,159,0,7,8,10,123,113,12,1,1
20050412LANSFN0,LAN,7,SFN,1,1,6,4,42,30,45,3,2,18,8,6,3,0,162,73,6,0,30,13,10,0,81,78,595,828,122,44,5,15,49,12,8,130,0,7,0,0,369,9,131,39,8,22,81,1,14,138,0,10,4,14,120,97,10,7,1
20050406PHIWAS0,WAS,2,PHI,0,4,1,0,4,8,10,1,0,4,8,1,0,0,24,6,1,0,19,5,10,0,52,51,350,496,73,28,3,13,38,4,7,61,0,5,0,0,489,12,157,52,6,37,76,13,9,194,0,9,6,19,132,141,7,5,0
20050617CLEARI0,CLE,65,ARI,1,7,30,19,139,97,193,0,0,0,0,30,8,0,842,342,17,1,30,14,10,0,94,92,492,715,104,37,3,27,55,6,0,142,0,4,0,0,538,10,169,55,8,36,80,3,14,198,0,6,12,27,138,132,15,10,2
20050714DETKCA0,KCA,88,DET,0,3,30,12,137,164,206,6,2,20,38,30,11,0,789,331,23,1,30,7,14,0,89,92,512,749,135,37,4,23,38,13,0,111,1,3,3,0,556,8,212,56,8,16,66,4,11,166,0,6,7,24,134,122,8,2,4
20050901ATLWAS0,ATL,134,WAS,1,1,30,16,155,144,217,15,7,59,59,30,6,0,817,323,15,4,28,13,6,0,69,65,593,802,125,37,2,14,42,0,6,149,1,2,1,0,499,5,184,55,8,36,89,10,9,179,0,14,10,33,145,155,17,7,1
20050415COLSFN0,COL,9,SFN,1,-7,8,1,36,60,54,3,0,14,25,8,4,0,198,76,6,0,15,2,3,0,37,37,258,390,59,16,2,8,46,6,3,44,0,3,4,0,388,8,144,47,2,19,68,4,9,142,0,16,5,17,107,91,6,3,1
20050521BALPHI0,PHI,44,BAL,0,-7,30,13,128,150,222,1,1,9,3,30,5,0,771,282,13,1,26,8,11,0,84,80,425,635,87,37,5,22,47,11,9,99,0,3,0,0,521,7,179,51,3,31,124,11,8,185,0,5,8,21,136,131,16,5,4
20050524SFNLAN0,SFN,44,LAN,1,2,30,15,117,141,224,5,1,17,31,30,12,3,819,337,17,1,30,14,6,0,83,84,612,854,112,33,6,17,77,4,3,226,1,5,2,0,524,14,177,54,5,18,105,6,9,150,0,21,8,22,119,110,14,4,3
20050731TORTEX0,TEX,104,TOR,0,-4,30,15,165,176,219,9,7,46,44,30,14,0,828,306,22,2,3,0,2,0,13,12,31,53,16,4,0,1,5,1,0,4,0,0,0,0,559,8,182,51,4,53,91,2,9,223,0,0,4,21,151,158,12,3,0
20050715TORTBA0,TOR,90,TBA,1,5,30,13,148,129,219,10,7,56,35,30,11,0,792,303,17,0,20,8,6,0,44,45,352,499,82,26,2,7,37,7,2,67,0,3,0,0,555,5,174,67,4,25,88,1,15,173,0,1,8,16,139,138,7,4,2
20050929SDNSFN0,SDN,159,SFN,1,1,30,16,130,142,216,17,11,96,70,30,17,0,799,272,27,3,30,7,13,0,86,96,531,770,125,45,5,17,45,9,7,98,1,2,0,0,433,6,141,40,5,10,66,4,9,156,0,14,4,18,76,74,15,10,3
20050416BALNYA0,NYA,11,BAL,0,-1,10,4,43,62,84,4,1,16,32,10,14,2,261,92,6,2,29,12,10,0,92,89,527,748,133,34,4,23,44,3,1,139,0,5,0,0,551,11,180,42,4,39,111,6,10,185,0,3,12,23,157,157,18,4,3
20050608SDNCLE0,SDN,59,CLE,1,-5,30,20,156,129,233,1,0,0,2,30,3,0,813,290,11,2,30,17,4,0,59,51,584,787,91,40,7,16,45,12,3,207,0,2,1,0,498,9,173,52,5,29,98,6,5,175,0,12,5,28,133,132,8,3,3
20050827SEACHA0,CHA,126,SEA,0,1,30,15,122,121,202,7,5,26,20,30,13,0,841,328,19,1,30,9,8,0,89,86,545,789,108,35,3,24,77,8,1,138,2,21,3,0,484,6,155,44,3,40,78,2,15,174,0,8,8,15,115,121,9,8,1
20050526ANACHA0,CHA,48,ANA,0,-1,30,20,132,100,189,3,2,6,7,30,7,0,809,301,17,3,30,11,8,0,92,92,535,767,103,27,3,24,79,9,1,148,1,15,2,0,497,10,162,35,2,29,86,5,24,172,1,8,8,23,131,118,38,15,3
20050918ANADET0,ANA,149,DET,1,2,30,14,122,120,213,9,5,37,38,30,2,0,814,298,11,2,30,11,12,0,92,88,595,817,134,45,7,24,27,7,1,96,0,2,2,0,587,8,207,43,4,22,73,16,6,146,0,10,10,27,125,115,37,7,0
20050718MINBAL0,MIN,91,BAL,1,-1,30,13,121,145,209,3,1,10,14,30,12,2,810,341,19,3,30,13,4,0,79,81,597,805,176,35,2,22,19,2,2,70,0,3,0,0,552,8,171,56,6,27,83,9,15,188,0,6,11,24,135,117,19,11,3
20050508ARIPIT0,ARI,32,PIT,1,-14,30,18,132,124,215,3,1,12,13,30,7,0,829,345,12,0,12,3,3,0,31,32,186,273,46,17,0,9,17,4,0,43,0,0,1,0,479,3,165,42,5,25,82,12,7,165,0,4,13,16,122,111,18,5,1
20050517WASMIL0,WAS,39,MIL,1,-6,30,17,140,113,220,1,1,5,2,30,10,0,801,281,19,2,15,4,4,0,46,42,215,323,38,20,1,16,32,2,5,55,0,3,0,0,475,10,164,50,6,19,79,8,12,171,0,13,5,22,120,102,14,7,2
20050718BOSTBA0,BOS,92,TBA,1,-2,30,18,178,134,231,6,4,39,17,30,5,0,793,286,19,3,27,9,10,0,70,71,470,688,93,30,5,17,78,1,0,123,0,4,0,0,537,17,176,79,8,38,95,7,7,181,0,3,9,23,175,173,13,1,1
20050819FLOLAN0,FLO,121,LAN,1,3,30,18,130,89,212,3,2,19,19,30,5,0,804,322,18,3,30,16,7,0,66,66,615,829,121,27,4,11,73,8,1,190,0,12,2,0,526,10,160,45,7,33,73,17,17,169,0,18,15,26,135,126,21,9,5
20050911TEXOAK0,OAK,142,TEX,0,-3,30,15,133,106,206,15,10,88,82,30,9,1,825,303,16,0,30,9,13,0,103,103,532,814,146,49,4,19,66,9,10,112,1,10,1,0,638,13,184,50,4,34,84,3,11,129,0,4,8,27,137,136,6,3,1
20050914LANCOL0,LAN,145,COL,1,-1,30,15,127,133,206,18,8,82,96,30,9,0,796,292,22,2,16,5,8,0,50,50,268,394,46,25,3,16,31,6,3,62,0,1,0,0,423,8,139,55,3,24,71,4,6,159,0,2,4,24,102,121,4,4,1
20050707ATLCHN1,ATL,85,CHN,1,6,30,18,151,120,214,2,2,9,1,30,4,0,798,333,14,0,25,9,9,0,71,68,459,653,106,21,2,23,56,2,7,60,3,2,3,0,489,5,168,50,12,35,100,11,10,184,0,8,8,28,153,123,21,8,1
20050722TBABAL0,TBA,97,BAL,1,2,30,9,121,180,189,6,1,28,38,30,12,0,786,272,23,7,4,0,3,0,13,12,78,112,9,6,1,4,12,2,0,27,0,0,0,0,571,5,170,41,11,36,70,3,16,160,1,4,5,33,118,132,26,9,4
20050527FLONYN0,FLO,45,NYN,1,-1,30,18,141,134,214,6,2,22,34,30,7,4,783,302,14,1,6,2,1,0,9,8,103,143,32,2,0,3,9,1,0,18,0,0,0,0,491,5,145,68,6,28,70,7,12,145,1,5,12,19,124,133,12,7,3
20051002SLNCIN0,SLN,162,CIN,1,2,30,16,143,122,201,15,10,93,69,30,13,0,799,354,25,1,30,14,10,0,92,83,569,800,138,41,3,19,34,8,2,114,1,1,2,0,513,11,184,37,4,25,76,10,6,156,0,12,7,23,118,117,15,7,0
20050404DETKCA0,KCA,1,DET,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,11,5,0,72,71,454,622,98,26,1,33,21,1,5,81,0,3,1,0,454,9,167,54,7,30,75,7,9,197,0,7,9,23,130,125,10,3,2
20050508NYAOAK0,NYA,32,OAK,1,6,30,11,148,171,221,2,1,8,6,30,22,2,789,320,17,3,26,10,10,0,82,82,468,665,113,44,0,16,39,3,0,97,0,8,1,0,480,7,167,40,2,30,96,6,15,176,0,3,13,16,121,130,14,8,0
